name,category,address,zip,city,phone,email,website,contact_page
The Nett Group Real Estate Advisors,office:estate_agent,"16100 Chesterfield Parkway West, 63017",63017,Chesterfield,+1 636-675-8255,michael@thenettgroup.com,http://www.stlouisrealestateexchange.com/,http://www.stlouisrealestateexchange.com/member/contact/
The Parlour at Hearth Room Café,shop:food,"275 Lamp And Lantern Village, Town & Country, 63017",63017,Chesterfield,,,,
Total Wine,shop:alcohol,"1781 Clarkson Road, Chesterfield, MO, 63017",63017,Chesterfield,+1 636-536-9869,,https://www.totalwine.com/store-info/1803,
Trader Joe's,shop:supermarket,"1679 Clarkson Road, Chesterfield, MO, 63017",63017,Chesterfield,+1 636-536-7846,,https://locations.traderjoes.com/mo/chesterfield/693/,https://www.traderjoes.com/home/contact-us
U.S. Bank,amenity:bank,"1050 South Woods Mill Road, Town and Country, 63017",63017,Chesterfield,,,,
U.S. Bank,amenity:bank,"1795 Clarkson Road, Chesterfield, 63017",63017,Chesterfield,,,,
U.S. Bank,amenity:bank,"101 Hilltown Village Center, Chesterfield, 63017",63017,Chesterfield,,,,
UMB Bank,amenity:bank,"1041 South Woods Mill Road, Town and Country, 63017",63017,Chesterfield,,,,
Warby Parker,shop:optician,"1224 Town and Country Crossing Drive, Town & Country, 63017",63017,Chesterfield,,,,
Whole Foods Market,shop:supermarket,"1160 Town & Country Crossing Drive, Town and Country, MO, 63017",63017,Chesterfield,+1 636-527-1160,,https://www.wholefoodsmarket.com/stores/townandcountry,https://www.wholefoodsmarket.com/company-info
Woodsmill Tennis Club,leisure:sports_centre,"1012 North Woods Mill Road, Chesterfield, 63017",63017,Chesterfield,,,,
20/20 Optical,shop:optician,"629 Big Bend Road, Manchester, 63021",63021,Manchester,+1-636-825-2625,,,
Aldi,shop:supermarket,"1144 Meramec Station Road, Twin Oaks, MO, 63021",63021,Manchester,+1 855-955-2534,,https://stores.aldi.us/mo/twin-oaks/1144-meramec-station-road,https://www.aldi.us/store/aldi/pages/about-aldi
Altered State Comics,shop:collector,"671 Big Bend Road, Manchester, 63021",63021,Manchester,,alteredstatestl@gmail.com,https://www.alteredstatecomics.com/,https://www.alteredstatecomics.com/contact
Applebee's,amenity:restaurant,"14830 Manchester Road, Ballwin, 63021",63021,Manchester,+1 636-207-0801,,https://restaurants.applebees.com/en-us/mo/ballwin/14830-manchester-road-81008,https://www.applebees.com/en/contact-us
Armour Locksmith,shop:locksmith,"1300 Big Bend road, Ballwin, MO, 63021",63021,Manchester,+1 314-530-0568,armourlocksmithstl@gmail.com,https://www.armourlocksmith.com/,
Ballwin Athletic Association,leisure:sports_centre,"1 Ballpark Drive, Ballwin, 63021",63021,Manchester,,,,
Big Bend Pharmacy,amenity:pharmacy,"659 Big Bend Road, Manchester, 63021",63021,Manchester,+1-636-438-5095,bigbendpharmacy@gmail.com,https://bigbendpharmacy.com/,https://bigbendpharmacy.com/contact-us
Carron Family Dental,amenity:dentist,"663 Big Bend Road, Manchester, 63021",63021,Manchester,+1-636-256-3559,office@ballwinmodentist.com,https://www.ballwinmodentist.com/,https://www.ballwinmodentist.com/contact
Cool Dell Swim and Tennis Club,leisure:sports_centre,"414 Dietrich Road, 63021",63021,Manchester,+1 636 227 1929,,https://cooldell.com/,https://cooldell.com/contact/
Dean Team Hyundai,shop:car,"14754 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
Discount Liquours,shop:alcohol,"701 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
Dobbs Tire & Auto,shop:car_repair,"1116 Sulphur Spring Road, Manchester, 63021",63021,Manchester,,,,
Domino's,amenity:fast_food,"667 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
DQ Grill & Chill,amenity:fast_food,"1445 Big Bend Road, Twin Oaks, MO, 63021",63021,Manchester,+1 636-225-3457,,https://www.dairyqueen.com/locations/mo/ballwin/1445-big-bend-rd/11227,
Edward Jones,office:financial_advisor,"669 Big Bend Road, Manchester, 63021",63021,Manchester,,jim.graham@edwardjones.com,https://www.edwardjones.com/us-en/financial-advisor/jim-graham,https://www.edwardjones.com/us-en/financial-advisor/jim-graham#fa-contact-form
ELCO Chevrolet,shop:car,"15110 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
First Bank,amenity:bank,"1190 Meramec Station Road, Twin Oaks, 63021",63021,Manchester,+1-636-225-9990,,,
Fit Body Boot Camp,leisure:fitness_centre,"691 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
French Quarters,amenity:bar,"14762 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
Hairworks Studio Design,shop:hairdresser,"643 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
Hough Orthodontics,amenity:dentist,"673 Big Bend Road, Manchester, 63021",63021,Manchester,,info@houghbraces.com,https://houghorthodontics.com/,https://houghorthodontics.com/contact-us/
Jay Wolfe Toyota,shop:car,"14700 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
KFC,amenity:fast_food,"101 South Weidman Road, Manchester, MO, 63021",63021,Manchester,,,https://locations.kfc.com/mo/manchester/101-s-weidman-rd,https://www.kfc.com/contact
Lazy River Grill,amenity:restaurant,"631 Big Bend Road, 63021",63021,Manchester,,,,
LookAfter Hair Company,shop:hairdresser,"1393 Big Bend Road, Twin Oaks, MO, 63021",63021,Manchester,+1-636-225-0255,,https://lookafterhairco.com/,https://lookafterhairco.com/contact/
Lowe's,shop:doityourself,"14808 Manchester Road, Ballwin, MO, 63021",63021,Manchester,+1 636-527-8805,,https://www.lowes.com/store/mo-ballwin/1503,https://www.lowes.com/store/mo-ballwin/1503
Marshalls,shop:department_store,"14820 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
Metro Lighting,shop:houseware,"15004 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
Missouri State Highway Patrol Driver Examination,office:government,"703 Big Bend Road, Manchester, 63021",63021,Manchester,+1-636-300-2899,,https://statepatrol.dps.mo.gov/,https://statepatrol.dps.mo.gov/
O'Reilly Auto Parts,shop:car_parts,"15360 Manchester Road, Ellisville, 63021",63021,Manchester,,,https://locations.oreillyauto.com/mo/ellisville/autoparts-1646.html,https://www.oreillyauto.com/contact-us
Padgett Business Services,office:accountant,"134 Enchanted Parkway, Manchester, 63021",63021,Manchester,+1-636-391-5996,,https://padgettstl.net/,
Panera Bread,amenity:fast_food,"14646 Manchester Road, Ballwin, MO, 63021",63021,Manchester,+1 636-230-6644,,https://locations.panerabread.com/mo/ballwin/14646-manchester-road.html,https://locations.panerabread.com/en-us/company/about-panera.html
Paw Wash Grooming Salon,shop:pet_grooming,"661 Big Bend Road, Manchester, 63021",63021,Manchester,+1-314-239-2169,,https://www.facebook.com/PawWashGroomingSalon/,
Phillips 66,amenity:fuel,"859 Meramec Station Road, Twin Oaks, 63021",63021,Manchester,,,,
Pure Nails,shop:beauty,"627 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
QuikTrip,amenity:fuel,"14800 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
QuikTrip,amenity:fuel,"604 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
Reflection Cove Apartments,office:property_management,"13992 Reflection Drive, 63021",63021,Manchester,,,,
Regions Bank,amenity:bank,"1141 Meramec Station Road, Twin Oaks, 63021",63021,Manchester,,,,
Saint Louis County Communications Center,office:government,"1150 Hanna Road, Ballwin, 63021",63021,Manchester,,,,
Saint Louis County Office of Emergency,office:government,"1150 Hanna Rd, Ballwin, 63021",63021,Manchester,+1 314-615-9500,,https://www.stlouisco.com/LawandPublicSafety/EmergencyManagement/,
Saitta Auto,shop:car_parts,"15046 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
Sav-On Liquor & Wine,shop:alcohol,"1142 Meramec Station Road, Twin Oaks, MO, 63021",63021,Manchester,+1 636-517-1019,,,
Schnucks,shop:supermarket,"1393 Big Bend Road, Twin Oaks, 63021",63021,Manchester,+1-636-225-3777,,https://www.schnucks.com/stores/store.asp?store=173,
Schnucks Pharmacy,amenity:pharmacy,"1393 Big Bend Road, Twin Oaks, 63021",63021,Manchester,,,,
Schrader Crematorium,shop:funeral_directors,"14960 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
Schrader Funeral Home,shop:funeral_directors,"14960 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
Shell,amenity:fuel,"595 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
Sonic,amenity:fast_food,"601 Big Bend Road, Manchester, 63021",63021,Manchester,,,,
Southwestern Bell,office:telecommunication,"105 New Ballwin Road, Ballwin, 63021",63021,Manchester,,,,
Southwestern Bell,office:telecommunication,"14780 Manchester Road, Ballwin, 63021",63021,Manchester,,,,
State Farm,office:insurance,"625 Big Bend Road, Manchester, 63021",63021,Manchester,+1-636-394-0530,,,
Stop & Shop,shop:supermarket,"15434 Manchester Road, Ellisville, 63021",63021,Manchester,,,,
Sulphur Springs Veterinary Clinic,amenity:veterinary,"621 Big Bend Road, Manchester, 63021",63021,Manchester,+1-636-394-3227,,https://www.sulphurspringsvet.com/,https://www.sulphurspringsvet.com/contact/
U-Haul,shop:storage_rental;rental,"650 Big Bend Road, 63021",63021,Manchester,,,,
Vetta Sports - Manchester,leisure:sports_centre,"150 Enchanted Parkway, Manchester, 63021",63021,Manchester,+1-636-391-1227,,http://vettaaports.com,
Walgreens,amenity:pharmacy,"1391 Big Bend Road, Twin Oaks, 63021",63021,Manchester,,,,
Walgreens,shop:chemist,"1205 Sulphur Spring Road, Ballwin, MO, 63021",63021,Manchester,,,,
West County Family Law,office:lawyer,"1190 Meramec Station Road, Ballwin, MO, 63021",63021,Manchester,+1 636-861-1111,,https://westcountyfamilylaw.com,
Westlake Ace Hardware,shop:hardware,"1140 Meramec Station Road, Twin Oaks, MO, 63021",63021,Manchester,+1 636-923-3000,,,
Wok Express,amenity:restaurant,"647 Big Bend Road, Ballwin, MO, 63021",63021,Manchester,+1 636-391-8330,,https://www.wokexpressbigbend.com,https://www.wokexpressbigbend.com/contact-us/
Аптека оптових цін,amenity:pharmacy,"2 Привокзальна вулиця, 63021",63021,Manchester,,,,
Завхоз,shop:doityourself,"Центральна вулиця, 63021",63021,Manchester,,,,
Кулиничи,shop:bakery,63021,63021,Manchester,,,,
스타벅스,amenity:cafe,"1360-2 평화로, 제주시, 63021",63021,Manchester,,,,
5-11,shop:clothes,"180 Gravois Bluffs Circle, Fenton, 63026",63026,Fenton,,,,
Advance Auto Parts,shop:car_parts,"95 Fenton Plaza, Fenton, 63026",63026,Fenton,,,,
Aldi,shop:supermarket,"60 Fenton Plaza, Fenton, MO, 63026",63026,Fenton,+1 855-955-2534,,https://stores.aldi.us/mo/fenton/-60-fenton-plaza,https://www.aldi.us/store/aldi/pages/about-aldi
Alliance Credit Union,amenity:bank,"1280 South Highway Drive, Fenton, 63026",63026,Fenton,,,,
American Eagle Credit Union,amenity:bank,"304 Summit Road, Fenton, 63026",63026,Fenton,+1-636-305-3900,,https://ameaglecu.com,
Amity Nails,shop:beauty,"699 Gravois Bluffs Boulevard, Fenton, MO, 63026",63026,Fenton,,,,
Arby's,amenity:fast_food,"1181 Gravois Road, Fenton, MO, 63026",63026,Fenton,+1-636-305-1773,,https://locations.arbys.com,
At Home,shop:houseware,"665 Gravois Bluffs Boulevard, Fenton, MO, 63026",63026,Fenton,+16363266305,,https://www.athome.com/,
AT&T,shop:mobile_phone,"701 Gravois Road, Fenton, 63026",63026,Fenton,+16363430005,,https://www.att.com/,
Azteca Mexican Restaurant,amenity:restaurant,"34 Western Plaza, Fenton, MO, 63026",63026,Fenton,,,https://www.aztecafenton.com/,
Bandana's BBQ,amenity:restaurant,"1160 South Highway Drive, Fenton, 63026",63026,Fenton,,,,
Bank of America,amenity:bank,"707 Gravois Road, Fenton, 63026",63026,Fenton,+16363261844,jonathan.stogsdill@ml.com,https://locators.bankofamerica.com/mo/fenton/financial-centers-fenton-15795.html,https://www.bankofamerica.com/customer-service/contact-us/
Barnes & Noble,shop:books,"721 Gravois Road, Fenton, 63026",63026,Fenton,+1-636-326-4619,,https://www.barnesandnoble.com/,
Bentley Animal Hospital,amenity:veterinary,"1819 Smizer Station Road, Fenton, 63026",63026,Fenton,,,,
Big Lots,shop:furniture,"691 Gravois Bluffs Boulevard, Fenton, MO, 63026",63026,Fenton,+1 636-326-1361,,https://local.biglots.com/mo/fenton/691-gravois-bluffs-blvd,
Buffalo Wild Wings,amenity:restaurant,"150 Gravois Bluffs Circle, Fenton, 63026",63026,Fenton,+16363265000,,https://www.buffalowildwings.com/,https://www.buffalowildwings.com/
Burger King,amenity:fast_food,"1036 Bowles Avenue, Fenton, MO, 63026",63026,Fenton,+1 636-326-2854,,https://www.bk.com/store-locator/store/restaurant_7614,https://www.bk.com/store-locator/store/restaurant_7614
Carter's,shop:clothes,"185 Gravois Bluffs Plaza Drive, Fenton, MO, 63026",63026,Fenton,+1-636-326-8036,contactus@carters.com,https://www.carters.com/,https://www.carters.com/content/customerservice/contact-us/
CB’s Chop House,amenity:restaurant,"1005 Majestic Drive, Fenton, 63026",63026,Fenton,,,,
Cell Phone Repair,craft:electronics_repair,"794 Gravois Bluffs Boulevard, Fenton, 63026",63026,Fenton,,,https://www.cellphonerepair.com/fenton-mo/,
Chase,amenity:bank,"190 Gravois Bluffs Circle, Fenton, 63026",63026,Fenton,+1 636-717-4009,,https://locator.chase.com/mo/fenton/190-gravois-bluffs-cir,
Chili's,amenity:restaurant,"711 Gravois Road, Fenton, 63026",63026,Fenton,+1-636-326-4134,,http://www.chilis.com/,
Circle K,shop:convenience,"900 Brookwood Center, Fenton, 63026",63026,Fenton,,,,
Clarkson Eyecare,shop:optician,"699 Gravois Bluffs Boulevard, Fenton, MO, 63026",63026,Fenton,,,https://www.clarksoneyecare.com/,https://www.clarksoneyecare.com/eye-care-services/contact-lens-exam
Continential Title Company,office:title,"701 Gravois Road, Fenton, 63026",63026,Fenton,+1-636-326-5922,,https://ctitle.com/,https://ctitle.com/contact-us/
Cracker Barrel,amenity:restaurant,"1050 South Highway Drive, Fenton, 63026",63026,Fenton,,,,
Culver's,amenity:fast_food,"1024 Bowles Avenue, Fenton, MO, 63026",63026,Fenton,+1 636-326-5422,d.krueger314@gmail.com,https://www.culvers.com/restaurants/fenton-mo,https://www.contactculvers.com/
Dairy Queen,amenity:fast_food,"680 Gravois Road, Fenton, 63026",63026,Fenton,,,,
Dawdy Law Firm,office:lawyer,"14 Green Valley Dr, Fenton, MO, 63026",63026,Fenton,+16363434414,dawdylaw@gmail.com,https://dawdylawfirm.com,https://www.dawdylawfirm.com/contact-us
Denny Dennis,shop:sports,"1 Gravois Road, Fenton, 63026",63026,Fenton,,,,
Dierbergs,shop:supermarket,"450 Old Smizer Mill Road, Fenton, 63026",63026,Fenton,+1-636-349-9009,,https://www.dierbergs.com/store-locations/fenton-crossing,
Domino's,amenity:fast_food,"2554 Gladiator Drive, Fenton, MO, 63026",63026,Fenton,+1 636-825-1919,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/fenton/2554-gladiator-dr,https://www.dominos.com/en/about-pizza/
Family Dollar,shop:variety_store,"64 Fenton Plaza, Fenton, 63026",63026,Fenton,,,https://familydollar.com/,https://familydollar.com/
Famous Footwear,shop:shoes,"123 Gravois Bluffs Plaza Drive, Fenton, MO, 63026",63026,Fenton,+1-636-651-3052,,https://www.famousfootwear.com/,
FedEx Office,shop:copyshop,"701 Gravois Road, Fenton, 63026",63026,Fenton,+1-636-326-4637,,http://fedex.com/us/office/,
Fenton Cannabis Dispensary,shop:cannabis,"404 Gravois Road, Fenton, 63026",63026,Fenton,+1-636-489-2430,,,
Fenton Forum Ice Arena,leisure:sports_centre,"1770 Gilsinn Lane, Fenton, MO, 63026",63026,Fenton,+1-636-349-7860,,,
First Community Credit Union,amenity:bank,"102 Kate G Lane, Fenton, 63026",63026,Fenton,+16367283333,,,
Five Below,shop:variety_store,"193 Gravois Bluffs Plaza Drive, Fenton, MO, 63026",63026,Fenton,+16363261542,,https://locations.fivebelow.com/mo/fenton/193-gravois-bluffs-plaza-drive,https://www.fivebelow.com/info/company
Freddy's,amenity:fast_food,"677 Gravois Bluffs Boulevard, Fenton, MO, 63026",63026,Fenton,+16364921016,,https://www.freddys.com/,https://www.freddys.com/contact-us
GameStop,shop:video_games,"98 Gravois Bluffs Circle, Fenton, 63026",63026,Fenton,+16363269659,,https://www.gamestop.com/store/us/mo/fenton/439/gravois-bluff-gamestop,
Giuseppe's,amenity:restaurant,"972 S. Hwy Dr., Fenton, MO, 63026",63026,Fenton,,,,
Great Clips,shop:hairdresser,"699 Gravois Bluffs Boulevard, Fenton, MO, 63026",63026,Fenton,+16363436999,customerservice@greatclips.com,https://www.greatclips.com/,https://www.greatclips.com/about-us/overview
Happys Outlet,shop:appliance,"101 Gravois Bluffs Plaza Drive, Fenton, MO, 63026",63026,Fenton,+1-636-724-5558,sales@happysappliances.com,https://www.happysappliances.com/,https://www.happysappliances.com/contact-us
Hardee's,amenity:fast_food,"545 Main Street, Fenton, MO, 63026",63026,Fenton,+1 636-343-5221,,https://locations.hardees.com/mo/fenton/545-main-street,https://www.hardees.com/contact-us
Harrison Flooring Outlet,shop:flooring,"400 Gravois Road, Fenton, 63026",63026,Fenton,+1-636-600-0717,info@harrisonflooringoutlet.com,,
Honest Repair,craft:electronics_repair,"400 Gravois Rd, Fenton, 63026",63026,Fenton,+1-314-744-9688,reid@honestrepair.tech,,
Hoods Discount Home Center,shop:hardware,"88 Western Plaza, Fenton, MO, 63026",63026,Fenton,+16366009881,hayle@hoodsdhc.com,https://hoodshomecenters.com/fenton-mo/,https://hoodshomecenters.com/contact-us/
Hot Shot's Sports Bar,amenity:bar,"950 S. Hwy Dr., 63026",63026,Fenton,+1 636-343-1900,customerservice@hotshotsnet.com,https://hotshotsnet.com/locations/fenton-mo/,https://hotshotsnet.com/contact/
IHOP,amenity:restaurant,"110 Kate G Lane, Fenton, 63026",63026,Fenton,+16363269990,,,
Jack in the Box,amenity:fast_food,"986 South Highway Drive, Fenton, 63026",63026,Fenton,,,,
JCPenney,shop:department_store,"798 Gravois Bluffs Boulevard, Fenton, 63026",63026,Fenton,+16362039338,support@jcp.com,http://www.jcp.com/,http://www.jcp.com/p/thereabouts-little-big-kid-boys-short-sleeve-regular-fit-button-down-shirt/ppr5008604047?pTmplType=regular&amp;cm_re=ZG-_-HOME-_-HOTDEALS-_-MORE-SUMMER-LESS-SPEND-DEAL-ZONE-_-SHOP-ALL_18&amp;
Jiffy Lube,shop:car_repair,"1915 Hawkins Road, Fenton, 63026",63026,Fenton,,,https://stlouis.jiffylube.com/,https://stlouis.jiffylube.com/contact
Joe Clark's,amenity:pub,"42 Gravois Road, Fenton, 63026",63026,Fenton,,,,
KFC,amenity:fast_food,"641 Gravois Road, Fenton, MO, 63026",63026,Fenton,,,https://locations.kfc.com/mo/fenton/641-gravois-road,https://www.kfc.com/contact
Kind Goods,shop:cannabis,"180 Gravois Bluffs Circle, Fenton, MO, 63026",63026,Fenton,,,,
