name,category,address,zip,city,phone,email,website,contact_page
Golden Gems,shop:gift,"3108 Locust St, Saint Louis, MO, 63103",63103,St. Louis,+13149258931,,,
Grafik House,office:graphic_design,"1929 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,,
Herc Rentals,shop:plant_hire,"3030 Market Street, Saint Louis, MO, 63103",63103,St. Louis,+13145348300,,,
High Low,amenity:cafe,"3301 Washington Boulevard, Saint Louis, MO, 63103",63103,St. Louis,+13145330367,info@kranzbergartsfoundation.org,https://www.kranzbergartsfoundation.org/high-low/,https://kranzbergartsfoundation.org/contact-us/
HireLevel.,office:employment_agency,"3016 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13142419675,,https://hirelevel.com/,https://hirelevel.com/contact-executive-search-consultants/
Hometown Veterans Medical,shop:medical_supply,"2836 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,,,,
Howdy Tattoo,shop:tattoo,"2654 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+1 314-669-7600,howdy@howdytattoo.com,https://howdytattoo.com,
Imo's Pizza,amenity:fast_food,"1701 Delmar Boulevard, Saint Louis, MO, 63103",63103,St. Louis,,,,
Inked Beauty Bar,shop:cosmetics,"3024 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+1 618-791-7719,info.inkedlinks@gmail.com,https://inkedbeautybar.net/contact/,
iWorld,shop:mobile_phone,"1221 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13147898780,,,
Kaemmerlen Communications,shop:electrical,"2720 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13145352226,,,
Karen J Harris & Associates,amenity:dentist,"2000 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,,,,
Kelly Auditorium,amenity:theatre,"3511 Laclede Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,,
KFC,amenity:fast_food,"231 North Tucker Boulevard, Saint Louis, MO, 63103",63103,St. Louis,,,https://locations.kfc.com/mo/saint-louis/231-north-tucker-boulevard,https://www.kfc.com/contact
Kritique Designs,shop:hairdresser,"1525 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13142293002,,,
La Fèe Noir,shop:hairdresser,"2650 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13142956787,,,
Laborers' Local 42,office:union,"301 South Ewing Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13145311187,laborers@local42.us,https://www.liuna42stl.com/,https://liuna42stl.com/contact/
Latte Lounge | Midtown,amenity:cafe,"3131 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,+13143336591,,https://www.latteloungestl.com/,https://www.latteloungestl.com/
Levin's,shop:clothes,"1401 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,,
Levine Hat Co.,shop:clothes,"1416 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13142313359,reply@levinehat.com,https://www.levinehat.com/,https://www.levinehat.com/pages/contact-us
LUXE Department Store,shop:clothes,"2920 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13144866827,,,
Maxine’s Salon de Luxe,shop:hairdresser,"1619 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13142269992,,,
MD Studios Photography,craft:photographer,"2101 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+1 314-802-8831,danielb@mdphotonline.com,http://mdphotoonline.com/,
Metro Meter Signs,craft:signmaker,"3152 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13145359070,,,
Michael N. Keathley State Office Building,office:government,"3101 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13143406804,matt.bess@oa.mo.gov,https://oa.mo.gov/content/michael-n-keathley-state-office-building-st-louis,https://budplan.oa.mo.gov/contact-us
Midtown Barbershop,shop:hairdresser,"2919 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,+13142245807,,,
Midwest Petroleum,shop:convenience,"2110 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,,
Miss Ohio Vintage,shop:clothes,"1300 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13146200026,,,
Missouri Payday Loans,shop:money_lender,"709 Tucker Boulevard, Saint Louis, MO, 63103",63103,St. Louis,+13146211818,,,
Mound City Sandwich Shop,amenity:fast_food,"2906 Market Street, Saint Louis, MO, 63103",63103,St. Louis,+13146523354,,,
NAPPS Natural Hair Salon,shop:hairdresser,"1224 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13144364247,,,
National Sales Co,craft:metal_construction,"1533 Delmar Boulevard, Saint Louis, MO, 63103",63103,St. Louis,,,,
Natural Browz,shop:beauty,"1313 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13144701617,,,
Nice Beauty Supplies,shop:beauty,"1319 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13144215734,,,
Nicholas James & Co.,shop:hairdresser,"3041 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,+16364970761,,,
Omen Athletics,leisure:fitness_centre,"2665 Washington Boulevard, Saint Louis, MO, 63103",63103,St. Louis,,,https://omenathleticsstl.com/,https://omenathleticsstl.com/contact-us/
One Stop Shop Imprints,shop:clothes,"1820 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,,
Optum Marketing Group,office:advertising_agency,"1703 Delmar Boulevard, Saint Louis, MO, 63103",63103,St. Louis,+13145420400,,,
Paradise Salon,shop:hairdresser,"1923 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13143429063,,,
Pearl Gallery Tattoo,shop:tattoo,"2220 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,+13146211020,,,
Phat Buddha Productions,amenity:studio,"1901 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,,,https://www.phatbuddhaproductions.com/,https://www.phatbuddhaproductions.com/contact
Pink Studio,craft:photographer,"1826 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13142103992,,https://www.pinkstudiostl.com/,
Plush,amenity:nightclub,"3224 Locust Street, Saint Louis, 63103",63103,St. Louis,+1 314 535 2686,,https://plushstl.com/,https://plushstl.com/
Police Retirement System of St. Louis,office:yes,"2020 Market Street, Saint Louis, MO, 63103",63103,St. Louis,+13142410800,,https://www.stlouisprs.org/,https://www.stlouisprs.org/
Powell Symphony Hall,amenity:theatre,"718 North Grand Boulevard, Saint Louis, MO, 63103",63103,St. Louis,,info@slso.org,https://www.stlsymphony.org/,https://www.stlsymphony.org/
Preston Art Glass Studio,craft:glaziery,"2651 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13147722611,staff@prestonartglass.com,http://www.prestonartglass.com/,http://www.prestonartglass.com/contact.html
ProPhotoSTL,craft:photographer,"1641 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13148091498,prophoto@prophotostl.com,https://www.prophotostl.com/,https://www.prophotostl.com/
Provide Dental,amenity:dentist,"2211 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,,,,
Public School Retirement System,office:government,"3641 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,,memberservices@psrsstl.org,https://psrsstl.org/,https://psrsstl.org/contact-us/
Rally's,amenity:fast_food,"3553 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,https://checkersandrallys.com/location/rally-s-8150-chouteau-ave-203538,
Robert A. Young Federal Building,office:government,"1222 Spruce Street, Saint Louis, MO, 63103",63103,St. Louis,,,,
S-T Leather Co,craft:leather,"830 South 17th Street, Saint Louis, MO, 63103",63103,St. Louis,+13142416009,sales@stleather.com,https://stleather.com/,https://stleather.com/contact-us/
Salama Supermarket,shop:supermarket,"1525 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13144367704,,,
Self Inflicted Studios,shop:tattoo,"1325 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13146214660,,,
Shack’s Barber Shop,shop:hairdresser,"1724 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,+13144367006,,,
Shave Barbershop,shop:hairdresser,"1912 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13143674283,,,
Sheet Metal Workers SMART Local Union No. 36,office:union,"2319 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13143712800,,https://sheetmetal36.org/,https://sheetmetal36.org/contact/
"Sincerely, The Craft",shop:gift,"2840 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13146015002,,,
Snarf's Sandwiches,amenity:fast_food,"374 South Grand Boulevard, Saint Louis, MO, 63103",63103,St. Louis,+13148334828,slu@snarfsstl.com,https://www.eatsnarfs.com/stlouis-slu,https://www.eatsnarfs.com/about#contact
So Fetch Studios,shop:hairdresser,"1619 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13144372208,,https://sofetchhair.com/,https://sofetchhair.com/pages/contact-us
Social Security Administration,office:government,"717 North 16th Street, Saint Louis, MO, 63103",63103,St. Louis,+18007721213,,https://www.socialsecurity.gov/,https://www.socialsecurity.gov/personal-record/update-contact-information
Social Treats,shop:tobacco,"1302 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13142561540,,,
Sonder Lush Nail Studio,shop:beauty,"1428 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13145719922,hello@sonderlush.com,https://www.sonderlush.com/,https://www.sonderlush.com/contact
Special Services,office:security,"1309 Convention Plaza, Saint Louis, MO, 63103",63103,St. Louis,+13144211800,info@spec-serv.com,http://www.spec-serv.com/,http://spec-serv.com/contact-special-services/
St. Louis City Medical Examiner,office:government,"1300 Clark Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13146224971,medicalexaminer@stlouis-mo.gov,https://www.stlouis-mo.gov/government/departments/medical-examiner/index.cfm,https://www.stlouis-mo.gov/government/departments/medical-examiner/index.cfm#orgContact
St. Louis LCOMP,shop:electrical,"2820 Market Street, Saint Louis, MO, 63103",63103,St. Louis,+18003251393,,,
St. Louis Police Department Headquarters,amenity:police,"1915 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,,,http://www.slmpd.org/,https://slmpd.org/contact/
St. Louis Public Library Administrative Offices,office:yes,"1415 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,,webref@slpl.org,https://www.slpl.org/slpl-foundation,https://www.slpl.org/contact-us/
St. Louis Union Station,shop:mall,"1820 Market Street, Saint Louis, MO, 63103",63103,St. Louis,,info@stlouisunionstation.com,https://www.stlouisunionstation.com/,https://www.stlouisunionstation.com/about
Starbucks,amenity:cafe,"212 South Grand Boulelvard, Saint Louis, MO, 63103",63103,St. Louis,+1 314-533-2403,,https://www.starbucks.com/store-locator/store/91232/grand-ave-forest-park-212-south-grand-boulevard-st-louis-mo-631032419-us,https://www.starbucks.com/store-locator/store/91232/grand-ave-forest-park-212-south-grand-boulevard-st-louis-mo-631032419-us
Starbucks,amenity:cafe,"201 South Jefferson Avenue, Saint Louis, MO, 63103",63103,St. Louis,+1 314-887-3220,,https://www.starbucks.com/store-locator/store/1030239/s-jefferson-and-walnut-201-south-jefferson-ave-st-louis-mo-631032511-us,https://www.starbucks.com/store-locator/store/1030239/s-jefferson-and-walnut-201-south-jefferson-ave-st-louis-mo-631032511-us
State Of Mind Entertainment,amenity:studio,"3150 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,,user@domain.com,https://www.st8of.me/,https://www.st8of.me/contact-us
Stealth Creative,office:advertising_agency,"1617 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13144803606,,http://www.stealthcreative.com/,https://stealthcreative.com/talk-with-stealth/#contact-us
Stifel Theatre,amenity:theatre,"1400 Market Street, Saint Louis, MO, 63103",63103,St. Louis,,,https://www.stifeltheatre.com/,https://www.stifeltheatre.com/contact-us
Store Space,shop:storage_rental,"725 North 23rd Street, Saint Louis, MO, 63103",63103,St. Louis,+13149164118,,,
T-REX Downtown STL,office:coworking,"911 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13142417500,info@downtowntrex.org,https://downtowntrex.org/,https://downtowntrex.org/contact/
TABA Smoke Shop + Novelty,shop:tobacco,"1208 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13144368588,,,
Tapers Barber & Beauty Salon,shop:hairdresser,"2904 Market Street, Saint Louis, MO, 63103",63103,St. Louis,+13145342600,,,
Target,shop:department_store,"900 South Grand Boulevard, Saint Louis, MO, 63103",63103,St. Louis,+13148020434,,,
The Big Top,amenity:theatre,"3401 Washington Boulevard, Saint Louis, MO, 63103",63103,St. Louis,,info@kranzbergartsfoundation.org,https://www.kranzbergartsfoundation.org/the-big-top/,https://kranzbergartsfoundation.org/contact-us/
The Clean-Tech Company,craft:cleaning,"211 South Jefferson Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13146522388,,https://www.cleantechcompany.com/,
The Fabulous Fox,amenity:theatre,"527 North Grand Boulevard, Saint Louis, MO, 63103",63103,St. Louis,,contact@foxstl.com,https://www.fabulousfox.com/,https://www.fabulousfox.com/connect/contact-us
The Forge Media,amenity:studio,"3010 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,,jack@theforge-media.com,https://theforge-media.com/,https://theforge-media.com/#contact
The Selfie Room,craft:photographer,"1424 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13145539175,hello@theselfieroom.com,https://www.theselfieroom.com/,https://www.theselfieroom.com/contact
The St. Louis American Newspaper,office:newspaper,"2315 Pine Street, Saint Louis, MO, 63103",63103,St. Louis,+13145338000,editor@stlamerican.com,https://www.stlamerican.com/,https://www.stlamerican.com/contact-us/
theory!,shop:beauty,"1708 Delmar Boulevard, Saint Louis, MO, 63103",63103,St. Louis,+13143800500,,,
theStitch,shop:clothes,"1315 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13148963962,,,
Topgolf St. Louis - Midtown,leisure:sports_centre,"3201 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,,
Touchwood Creative,office:yes,"3024 Locust Street, Saint Louis, MO, 63103",63103,St. Louis,+13144219878,,https://www.touchwoodcreative.com/,https://www.touchwoodcreative.com/
Ultra-Color Corporation,shop:copyshop,"1814 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13142410300,,,
Veterans Administration Regional HQ,office:government,"South 18th Street, Saint Louis, MO, 63103",63103,St. Louis,,,,
Viola STL Dispensary,shop:cannabis,"2001 Olive Street, Saint Louis, MO, 63103",63103,St. Louis,+13149984652,,,
Walgreens,amenity:pharmacy,"3527 Chouteau Avenue, Saint Louis, MO, 63103",63103,St. Louis,,,,
WaXed Out Candle Gallery,shop:candles,"1909 Washington Avenue, Saint Louis, MO, 63103",63103,St. Louis,+13146197391,,,
명품김치,shop:kimchi,"81-2 수덕9길, 제주시, 63103",63103,St. Louis,,,,
새순약국,amenity:pharmacy,"69 수덕로, 제주시, 63103",63103,St. Louis,,,,
12th & Park Recreation Center,leisure:sports_centre,"1410 South Tucker Boulevard, Saint Louis, MO, 63104",63104,St. Louis,+13145896142,,https://www.stlouis-mo.gov/government/departments/parks/recreation/centers/12th-park.cfm,https://www.stlouis-mo.gov/government/contact.cfm
4 Muddy Paws,shop:pet,"1711 Park Avenue, Saint Louis, MO, 63104",63104,St. Louis,+13147737297,,,
A. T. Still University - Missouri School of Dentistry and Oral Health,amenity:dentist,"1500 Park Avenue, Saint Louis, MO, 63104",63104,St. Louis,,,,
Acosta Hair Design,shop:hairdresser,"1901 Park Avenue, Saint Louis, MO, 63104",63104,St. Louis,+13175072218,,,
An Affair To Remember,shop:florist,"2710 Lafayette Avenue, Saint Louis, MO, 63104",63104,St. Louis,+13148999321,,,
Architectural Artifacts of St. Louis,shop:antiques,"2711 Lafayette Avenue, Saint Louis, MO, 63104",63104,St. Louis,+13147714442,,,
Boost Mobile,shop:mobile_phone,"1644 South Jefferson Avenue, Saint Louis, MO, 63104",63104,St. Louis,+13148990093,,,
Brewer Machine & Gear Co.,craft:metal_construction,"1533 South 7th Street, Saint Louis, MO, 63104",63104,St. Louis,+13142310987,,https://www.brewertensioner.com/,https://www.brewertensioner.com/contact.html
Buder Park Recreational Center,leisure:sports_centre,"2900 Hickory Street, Saint Louis, MO, 63104",63104,St. Louis,,,,
Carol House Quick Fix Pet Clinic,amenity:veterinary,"1218 South Jefferson Avenue, Saint Louis, MO, 63104",63104,St. Louis,,,,
Clementine's Naughty and Nice Creamery,amenity:ice_cream,"1637 South 18th Street, Saint Louis, MO, 63104",63104,St. Louis,+1 314-474-5800,info@clementinescreamery.com,https://www.clementinescreamery.com/locations/missouri/lafayette-square/,
Climb So iLL at the Power Plant,leisure:sports_centre,"1419 Carroll Street, Saint Louis, MO, 63104",63104,St. Louis,,,https://stlouis.climbsoill.com/,https://stlouis.climbsoill.com/contact-info/
Crave Coffeehouse,amenity:cafe,"3500 Caroline Street, Saint Louis, MO, 63104",63104,St. Louis,,info@cravestl.org,http://cravestl.org/,http://cravestl.org/#contact
David's Design Salon,shop:hairdresser,"2233 South Grand Boulelvard, St. Louis, 63104",63104,St. Louis,+1-314-771-9001,,http://davidsdesignsalon.com/,
Dollar General,shop:variety_store,"2500 South Jefferson Avenue, Saint Louis, MO, 63104",63104,St. Louis,,,https://www.dollargeneral.com/store-directory/mo/saint-louis/19180,
Dominican Friars of St. Dominic Priory,office:religion,"3407 Lafayette Avenue, Saint Louis, MO, 63104",63104,St. Louis,+13146789427,,https://www.friarly.com/,https://www.friarly.com/
Domino's,amenity:fast_food,"2256 South Grand Boulevard, Saint Louis, MO, 63104",63104,St. Louis,+1 314-773-4404,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/st-louis/2256-s-grand-blvd,https://www.dominos.com/en/about-pizza/
Domino's,amenity:fast_food,"1611 South 9th Street, Saint Louis, MO, 63104",63104,St. Louis,+1 314-621-3030,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/st.-louis/1613-s-9th-street,https://www.dominos.com/en/about-pizza/
ESOL Office,office:government,"1530 South Grand Boulevard, Saint Louis, MO, 63104",63104,St. Louis,,alla.gonzalezdelcastillo@slps.org,https://www.slps.org/esol,https://www.slps.org/departments/academics/early-childhood/early-childhood-education/contact-us
Family Dollar,shop:variety_store,"1549 South Jefferson Avenue, Saint Louis, MO, 63104",63104,St. Louis,+13143287176,,,
